state,bill_id,bill_url,title,status,date_of_last_action,author,topics,summary,history,year
Massachusetts,MA S    1403,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S1403&ciq=urn:user:PA196471263&client_md=875e26a142e497d8b75935aabea65870&mode=current_text,Reducing Administrative Burden,Pending - Senate Ways and Means Committee,2/27/2025,Friedman (D),Health Use,Relates to reducing administrative burden.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on MENTAL HEALTH, SUBSTANCE USE & RECOVERY.
03/18/2025 - Filed as Senate Docket 2471
07/07/2025 - Discharged by JOINT Committee on MENTAL HEALTH, SUBSTANCE USE & RECOVERY.
07/07/2025 - To JOINT Committee on HEALTH CARE FINANCING.
07/10/2025 - HOUSE concurred in SENATE Committee reference.
09/29/2025 - From JOINT Committee on HEALTH CARE FINANCING:  Ought to pass.
09/29/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA H    1479,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1479&ciq=urn:user:PA196471263&client_md=abdfdc62c19b18aaa09a7bdaf081ead3&mode=current_text,Statewide Housing Policy Simulator,Pending - Joint Committee on Housing,2/27/2025,Connolly (D),"Housing, Studies",Establishes a statewide housing policy simulator to model the impacts of existing and potential housing policies and conditions in the Commonwealth.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on HOUSING.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 4052
06/18/2025 - Scheduled hearing pending for: 06/25/2025.",2025
Massachusetts,MA S    1484,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S1484&ciq=urn:user:PA196471263&client_md=e014e8f97c449b8d50fe907171507063&mode=current_text,Incidence and Death From Pancreatic Cancer,Pending - Joint Committee on Health Care Financing,2/27/2025,Comerford (D),Health Use,Reduces incidence and death from pancreatic cancer.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on PUBLIC HEALTH.
03/13/2025 - Filed as Senate Docket 676
06/09/2025 - Scheduled hearing pending for: 06/11/2025.
09/02/2025 - From JOINT Committee on PUBLIC HEALTH:  Ought to pass.
09/02/2025 - To JOINT Committee on HEALTH CARE FINANCING.",2025
Massachusetts,MA H    1564,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1564&ciq=urn:user:PA196471263&client_md=fb4798980a8b07912f7c8bfd401c402c&mode=current_text,Algorithmic Rent Fixing,Pending - Joint Committee on Housing,2/27/2025,Sabadosa (D),"Housing, Private Sector Use",Relates to preventing algorithmic rent fixing in the rental housing market.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on HOUSING.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 2226
11/10/2025 - Scheduled hearing pending for: 11/19/2025.",2025
Massachusetts,MA H    1593,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1593&ciq=urn:user:PA196471263&client_md=a27f9f30cae14078906d438d43921d31&mode=current_text,Penalty for Child Sexual Abuse Visual Materials,Pending - Joint Committee on The Judiciary,2/27/2025,Blais (D),,Imposes a penalty for child sexual abuse visual materials.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3605
06/12/2025 - Scheduled hearing pending for: 06/17/2025.",2025
Massachusetts,MA H    1615,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1615&ciq=urn:user:PA196471263&client_md=8ed9585c3e0df014d00412987ad5ddf5&mode=current_text,Exploitation of Image and Voice of Individual,Pending - Joint Committee on The Judiciary,2/27/2025,Chan (D),,Relates to preventing an individual's image and voice from exploitation.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3987
07/07/2025 - Scheduled hearing pending for: 07/15/2025.",2025
Massachusetts,MA H    1931,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1931&ciq=urn:user:PA196471263&client_md=027162b01f4f67408e00e88a30bee762&mode=current_text,Protections Against Child Exploitation,Pending - Joint Committee on The Judiciary,2/27/2025,Paulino (D),"Child Pornography, Criminal Use",Enhances protections against child exploitation and misuse of emerging technologies.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 2241
07/07/2025 - Scheduled hearing pending for: 07/15/2025.",2025
Massachusetts,MA H    1946,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H1946&ciq=urn:user:PA196471263&client_md=6088ab6d45fb82d88f605793a11301bf&mode=current_text,Facial Recognition Technology,Pending - Joint Committee on The Judiciary,2/27/2025,Ramos (D),"Government Use, Oversight/Governance, Studies",Implements the recommendations of the special commission on facial recognition technology.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on the JUDICIARY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 794
07/07/2025 - Scheduled hearing pending for: 07/15/2025.
10/23/2025 - From JOINT Committee on JUDICIARY: Accompanied by Bill H4640.",2025
Massachusetts,MA H    2236,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H2236&ciq=urn:user:PA196471263&client_md=402871caeb0c64ee7f7274b199f69116&mode=current_text,Petition,"Pending - Joint Committee on Mental Health, Substance Use and Recovery",2/27/2025,Tarsky (D),Studies,"Introduces a petition of Joshua Tarsky for an investigation by a special commission to promote safe social media use, identify best practices for social media platforms to safeguard children's mental health, and develop guidelines for safe social media use.","02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on MENTAL HEALTH, SUBSTANCE USE & RECOVERY.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 2051
06/24/2025 - Scheduled hearing pending for: 06/30/2025.",2025
Massachusetts,MA H    2432,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H2432&ciq=urn:user:PA196471263&client_md=ba6e6f0e1acfebcab69f4de7c364a1c2&mode=current_text,Incidence and Death from Pancreatic Cancer,Pending - Joint Committee on Health Care Financing,2/27/2025,Gentile (D),"Health Use, Studies",Reduces incidence and death from pancreatic cancer.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on PUBLIC HEALTH.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/14/2025 - Filed as House Docket 245
06/09/2025 - Scheduled hearing pending for: 06/11/2025.
07/24/2025 - From JOINT Committee on PUBLIC HEALTH:  Ought to pass.
07/24/2025 - To JOINT Committee on HEALTH CARE FINANCING.",2025
Massachusetts,MA S    2516,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S2516&ciq=urn:user:PA196471263&client_md=18ce085a4d3c7c0fb56613c4e2e1810d&mode=current_text,Data Privacy Act,Pending - SENATE,9/25/2025,Joint Cmt on Advanced Information Tech,Private Sector Use,Establishes the Massachusetts data privacy act.,"05/12/2025 - INTRODUCED.
05/12/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
05/12/2025 - New Draft for S29, S33, and S45.
05/12/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
05/12/2025 - To SENATE Committee on WAYS AND MEANS.
09/18/2025 - From SENATE Committee on WAYS AND MEANS:  Amended by substitution of New Draft. For further action see S2608.
09/18/2025 - In SENATE. Order relative to subject adopted.
09/25/2025 - In SENATE. Read second time.
09/25/2025 - In SENATE. Amended on floor by insertion of New Text.  See S2608.",2025
Massachusetts,MA S    2630,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S2630&ciq=urn:user:PA196471263&client_md=5768c2e476e52b766a0d811430f52433&mode=current_text,Artificial Intelligence Models,Pending - Senate Ways and Means Committee,10/16/2025,Joint Cmt on Advanced Information Tech,Private Sector Use,Promotes economic development with emerging artificial intelligence models and safety.,"10/16/2025 - INTRODUCED.
10/16/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
10/16/2025 - New Draft for S37.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA S    2631,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S2631&ciq=urn:user:PA196471263&client_md=d51426bccad3fd5e783c868cac8be17d&mode=current_text,Election Misinformation,Pending - Senate Ways and Means Committee,10/16/2025,Joint Cmt on Advanced Information Tech,,Relates to protect against election misinformation.,"10/16/2025 - INTRODUCED.
10/16/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
10/16/2025 - New Draft for S44.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA S    2632,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S2632&ciq=urn:user:PA196471263&client_md=ac069a4a7225714c542ffec9df1019fd&mode=current_text,Artificial Intelligence,Pending - Joint Committee on Health Care Financing,10/16/2025,Joint Cmt on Advanced Information Tech,Health Use,Relates to the use of artificial intelligence and other software tools in healthcare decision-making.,"10/16/2025 - INTRODUCED.
10/16/2025 - To JOINT Committee on ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY.
10/16/2025 - New Draft for S46.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To JOINT Committee on HEALTH CARE FINANCING.",2025
Massachusetts,MA S    2633,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000S2633&ciq=urn:user:PA196471263&client_md=4a84d2953485b688cbc4be506dee9967&mode=current_text,AI Generated Child Sexual Abuse Material,Pending - Senate Ways and Means Committee,10/16/2025,Joint Cmt on Advanced Information Tech,,Relates to AI-generated child sexual abuse material.,"10/16/2025 - INTRODUCED.
10/16/2025 - New Draft for S48.
10/16/2025 - From JOINT Committee on  ADVANCED INFORMATION TECHNOLOGY, THE INTERNET AND CYBERSECURITY: Ought to pass.
10/16/2025 - To SENATE Committee on WAYS AND MEANS.",2025
Massachusetts,MA H    3208,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H3208&ciq=urn:user:PA196471263&client_md=c70ca5c0d08a780a333f288db82220b3&mode=current_text,Sales Tax on Digital Advertising Services,Pending - Joint Committee on Revenue,2/27/2025,Paulino (D),"Education Use, Taxes",Establishes a sales tax on digital advertising services.,"02/27/2025 - INTRODUCED.
02/27/2025 - To JOINT Committee on REVENUE.
02/27/2025 - SENATE Concurred in HOUSE Committee reference.
03/13/2025 - Filed as House Docket 3914
09/22/2025 - Scheduled hearing pending for: 09/29/2025.",2025
Massachusetts,MA HD   3373,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000HD3373&ciq=urn:user:PA196471263&client_md=58317a6bb8ead9bb943d7f3987a6200d&mode=current_text,Synthetic Media in Political Advertising,Pending - HOUSE,1/17/2025,Jones (R),,Enhances disclosure requirements for synthetic media in political advertising.,"01/17/2025 - FILED.
03/13/2025 - Assigned House Bill No. 846",2025
Massachusetts,MA H    3983,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H3983&ciq=urn:user:PA196471263&client_md=6602a93c80b4e21fe94289389a560b53&mode=current_text,Workforce Training Trust Fund,Pending - House Ways and Means Committee,4/2/2025,Diggs (D),"Education/Training, Effect on Labor/Employment, Private Sector Use",Relates to establishing a workforce training trust fund for emerging technologies.,"04/02/2025 - INTRODUCED.
04/03/2025 - To JOINT Committee on ECONOMIC DEVELOPMENT and EMERGING TECHNOLOGIES.
04/07/2025 - SENATE Concurred in HOUSE Committee reference.
06/24/2025 - Filed as House Docket 2437
09/16/2025 - Scheduled hearing pending for: 09/25/2025.
12/01/2025 - From JOINT Committee on ECONOMIC DEVELOPMENT and EMERGING TECHNOLOGIES:  Ought to pass.
12/01/2025 - To HOUSE Committee on WAYS AND MEANS.",2025
Massachusetts,MA HD   3986,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000HD3986&ciq=urn:user:PA196471263&client_md=6fe42dfc40bef677a178dcb0d19814f2&mode=current_text,Contracting of Digital Replicas,Pending - HOUSE,1/17/2025,Chan (D),,Relates to the contracting of digital replicas.,"01/17/2025 - FILED.
03/13/2025 - Assigned House Bill No. 74",2025
Massachusetts,MA H    4001,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H4001&ciq=urn:user:PA196471263&client_md=386ee767c05b5523a003c07f0799343e&mode=current_text,Appropriations for the Fiscal Year 2026,Pending - HOUSE,6/30/2025,Ways and Means Cmt,"Appropriations, Education Use, Education/Training","Relates to making appropriations for the fiscal year 2026 for the maintenance of the departments, boards, commissions, institutions, and certain activities of the commonwealth, for interest, sinking fund, and serial bond requirements, and for certain permanent improvements.","04/30/2025 - INTRODUCED.
04/30/2025 - Published as amended New Draft for H4000.
04/30/2025 - In HOUSE. Read third time. Passed HOUSE. *****To SENATE.
05/05/2025 - To SENATE Committee on WAYS AND MEANS.
05/05/2025 - In SENATE. Order relative to subject adopted.
05/08/2025 - From SENATE Committee on WAYS AND MEANS:  Amended by substitution of New Draft. For further action see S3.
05/08/2025 - From SENATE Committee on WAYS AND MEANS:  Ought to pass.
05/08/2025 - In SENATE. Placed on the Orders of the Day.
05/20/2025 - In SENATE. Read second time.
05/22/2025 - In SENATE. Amended on floor by insertion of New Text.  See S3.
05/22/2025 - In SENATE. Ordered to a third reading.
05/22/2025 - In SENATE. Amended on floor by insertion of New Text.  See S2525.
05/22/2025 - In SENATE. Read third time. Passed SENATE. *****To HOUSE for concurrence.
05/29/2025 - In HOUSE. Rules suspended.
05/29/2025 - HOUSE refused to concur in SENATE amendments.
05/29/2025 - In HOUSE. CONFERENCE Committee members appointed. *****To CONFERENCE Committee.
05/29/2025 - In SENATE. Rules suspended.
05/29/2025 - SENATE insists on its amendments.
05/29/2025 - SENATE CONFERENCE Committee members appointed in concurrence.
06/30/2025 - In HOUSE. Amended on floor by insertion of New Text.  See H4240.",2025
Massachusetts,MA H    4071,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MA2025000H4071&ciq=urn:user:PA196471263&client_md=5652fb8d5c784c0845e7f4f15d420130&mode=current_text,Fall River Redevelopment Authority,Pending - Joint Committee on State Administration and Regulatory Oversight,5/1/2025,Fiola (D),"Private Sector Use, Responsible Use",Provides that the secretary of the State Department of Transportation authorizes to convey certain parcels of land in the city of Fall River to the Fall River Redevelopment Authority.,"05/01/2025 - INTRODUCED.
05/01/2025 - To JOINT Committee on STATE ADMINISTRATION AND REGULATORY OVERSIGHT.
05/05/2025 - SENATE Concurred in HOUSE Committee reference.
05/30/2025 - Scheduled hearing pending for: 06/04/2025.
07/08/2025 - Filed as House Docket 3863",2025
Michigan,MI S    165,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MI2025000S165&ciq=urn:user:PA196471263&client_md=775fc7396e07f2b796bd0dfde6240723&mode=current_text,Education Appropriations,Pending - House Appropriations Committee,5/13/2025,Bayer (D),"Appropriations, Education Use, Education/Training",Provides appropriations for fiscal year 2025-2026.,"03/18/2025 - INTRODUCED.
03/18/2025 - To SENATE Committee on APPROPRIATIONS.
05/08/2025 - From SENATE Committee on APPROPRIATIONS:  Recommended as substituted.
05/08/2025 - In SENATE. To second reading.
05/13/2025 - In SENATE.  Read second time and committee substitute adopted. (S-2 ) To third reading.
05/13/2025 - In SENATE.  Read third time.  Passed SENATE. *****To HOUSE.
05/13/2025 - To HOUSE Committee on APPROPRIATIONS.",2025
